job_id,cv_id,source,rank_for_job,ranking_score,tfidf_score,semantic_score,bm25_score,skill_jaccard_score,must_have_coverage,nice_to_have_coverage,skill_score,experience_score,cv_quality_score,final_score_v1,final_score_v2_bm25,fusion_minmax_normalized_v1,final_score_raw,final_score,learned_fusion_score,score_check,score_diff,score_warning,matched_required_skills,missing_critical_skills,matched_optional_skills,missing_optional_skills,cv_years_experience,job_min_years_experience,explanation,suggested_improvements,experience_note
vanetik_vacancy_004,vanetik_cv_049,vacancy_resume_matching,8,0.6483850832400904,0.04889409995261073,0.5472778081893921,0.5084522033150565,0.3333333333333333,0.45454545454545453,0.0,0.45454545454545453,1.0,0.6,0.3995692587587919,0.44164250860760296,0.6682296424650533,0.3995692587587919,0.3995692587587919,0.24462844,0.3995692587587919,0.0,,agile;javascript;postgresql;python;sql,aws;cicd;docker;elasticsearch;go;redis,,,20.0,3.0,Must-have coverage=0.45; nice-to-have coverage=0.00. Semantic similarity≈0.547. Experience: deneyim_tamam:20.0_>=_3.0. Matched skills: Agile;JavaScript;PostgreSQL;Python;SQL; Missing critical: aws;cicd;docker;elasticsearch;go;redis.,"Öne çıkarın veya edinin: aws, cicd, docker, elasticsearch, go, redis.",deneyim_tamam:20.0_>=_3.0
vanetik_vacancy_004,vanetik_cv_017,vacancy_resume_matching,9,0.6382306948738974,0.06334982467174453,0.5517853498458862,0.6882326673311849,0.35714285714285715,0.45454545454545453,0.0,0.45454545454545453,0.0,0.7,0.30620640199026167,0.3823394180047356,0.6436749688278673,0.30620640199026167,0.30620640199026167,0.40641412,0.30620640199026167,0.0,,docker;javascript;postgresql;python;sql,agile;aws;cicd;elasticsearch;go;redis,,,0.0,3.0,Must-have coverage=0.45; nice-to-have coverage=0.00. Semantic similarity≈0.552. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: Docker;JavaScript;PostgreSQL;Python;SQL; Missing critical: agile;aws;cicd;elasticsearch;go;redis.,"Öne çıkarın veya edinin: agile, aws, cicd, elasticsearch, go, redis. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_004,vanetik_cv_014,vacancy_resume_matching,10,0.6340582533968374,0.08618980668328856,0.4828214645385742,0.9709032016998977,0.125,0.18181818181818182,0.0,0.18181818181818182,0.0,0.7,0.23551758129128833,0.3727970945090816,0.5929715154224581,0.23551758129128833,0.23551758129128833,0.39931625,0.23551758129128836,0.0,,javascript;sql,agile;aws;cicd;docker;elasticsearch;go;postgresql;python;redis,,,0.0,3.0,Must-have coverage=0.18; nice-to-have coverage=0.00. Semantic similarity≈0.483. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: JavaScript;SQL; Missing critical: agile;aws;cicd;docker;elasticsearch;go;postgresql;python;redis.,"Öne çıkarın veya edinin: agile, aws, cicd, docker, elasticsearch, go, postgresql, python, redis. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_005,vanetik_cv_001,vacancy_resume_matching,1,0.9189438893835573,0.0690182127141748,0.6897956132888794,0.9155501409078353,0.3333333333333333,0.6,0.0,0.6,1.0,0.8333333333333333,0.485584839101069,0.5928134846823306,0.9301674056827863,0.485584839101069,0.485584839101069,0.23044783,0.485584839101069,0.0,,java;linux;sql,csharp;elasticsearch,,,3.0,0.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.690. Experience: ilan_yılı_belirsiz. Matched skills: Java;Linux;SQL; Missing critical: csharp;elasticsearch.,"Öne çıkarın veya edinin: csharp, elasticsearch.",ilan_yılı_belirsiz
vanetik_vacancy_005,vanetik_cv_014,vacancy_resume_matching,2,0.9027650350504164,0.07257531347498788,0.558213472366333,1.0,0.5,0.8,0.0,0.8,1.0,0.7,0.48077607504446235,0.6176971964603303,0.8638710490705828,0.48077607504446235,0.48077607504446235,0.2375182,0.4807760750444623,0.0,,csharp;java;linux;sql,elasticsearch,,,0.0,0.0,Must-have coverage=0.80; nice-to-have coverage=0.00. Semantic similarity≈0.558. Experience: ilan_yılı_belirsiz. Matched skills: C#;Java;Linux;SQL; Missing critical: elasticsearch.,Öne çıkarın veya edinin: elasticsearch.,ilan_yılı_belirsiz
vanetik_vacancy_005,vanetik_cv_031,vacancy_resume_matching,3,0.8649854198093194,0.07006396291398198,0.6082935929298401,0.9260711568413004,0.2,0.6,0.0,0.6,1.0,0.7333333333333333,0.45742514454533767,0.5748036203292156,0.851679663817483,0.45742514454533767,0.45742514454533767,0.23439047,0.45742514454533767,0.0,,java;linux;sql,csharp;elasticsearch,,,3.0,0.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.608. Experience: ilan_yılı_belirsiz. Matched skills: Java;Linux;SQL; Missing critical: csharp;elasticsearch.,"Öne çıkarın veya edinin: csharp, elasticsearch.",ilan_yılı_belirsiz
vanetik_vacancy_005,vanetik_cv_049,vacancy_resume_matching,4,0.8416444086274572,0.06019909080753782,0.6437464952468872,0.8748073931942564,0.2727272727272727,0.6,0.0,0.6,1.0,0.6,0.46638095511904876,0.5709478751524575,0.8333561019840483,0.46638095511904876,0.46638095511904876,0.23411748,0.46638095511904876,0.0,,java;linux;sql,csharp;elasticsearch,,,20.0,0.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.644. Experience: ilan_yılı_belirsiz. Matched skills: Java;Linux;SQL; Missing critical: csharp;elasticsearch.,"Öne çıkarın veya edinin: csharp, elasticsearch.",ilan_yılı_belirsiz
vanetik_vacancy_005,vanetik_cv_047,vacancy_resume_matching,5,0.7990480007083682,0.06499532406204177,0.5461371541023254,0.9269712594314644,0.375,0.6,0.0,0.6,1.0,0.8,0.4338963673575285,0.5581773714273847,0.7591152483509055,0.4338963673575285,0.4338963673575285,0.23798376,0.43389636735752846,0.0,,csharp;java;sql,elasticsearch;linux,,,0.0,0.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.546. Experience: ilan_yılı_belirsiz. Matched skills: C#;Java;SQL; Missing critical: elasticsearch;linux.,"Öne çıkarın veya edinin: elasticsearch, linux.",ilan_yılı_belirsiz
vanetik_vacancy_005,vanetik_cv_011,vacancy_resume_matching,6,0.7650340366187605,0.05476072769934539,0.6139061450958252,0.7103021132466136,0.42857142857142855,0.6,0.0,0.6,1.0,0.4,0.45403340547830967,0.5292271408481154,0.7721630595572128,0.45403340547830967,0.45403340547830967,0.23874983,0.4540334054783096,0.0,,csharp;java;linux,elasticsearch;sql,,,0.0,0.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.614. Experience: ilan_yılı_belirsiz. Matched skills: C#;Java;Linux; Missing critical: elasticsearch;sql.,"Öne çıkarın veya edinin: elasticsearch, sql.",ilan_yılı_belirsiz
vanetik_vacancy_005,vanetik_cv_004,vacancy_resume_matching,7,0.7250189352439705,0.05615890401169263,0.6389477849006653,0.889860622857891,0.0625,0.2,0.0,0.2,1.0,0.7999999999999999,0.3832873411193253,0.49174879679966765,0.7058655349413493,0.3832873411193253,0.3832873411193253,0.23063177,0.3832873411193253,0.0,,java,csharp;elasticsearch;linux;sql,,,0.0,0.0,Must-have coverage=0.20; nice-to-have coverage=0.00. Semantic similarity≈0.639. Experience: ilan_yılı_belirsiz. Matched skills: Java; Missing critical: csharp;elasticsearch;linux;sql.,"Öne çıkarın veya edinin: csharp, elasticsearch, linux, sql.",ilan_yılı_belirsiz
vanetik_vacancy_005,vanetik_cv_053,vacancy_resume_matching,8,0.6955834310538537,0.03610246269543739,0.6288168430328369,0.6794887662697433,0.5,0.6,0.0,0.6,1.0,0.6,0.452721757004896,0.5221275796860173,0.6835599489198669,0.452721757004896,0.452721757004896,0.2398759,0.4527217570048959,0.0,,csharp;java;sql,elasticsearch;linux,,,0.0,0.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.629. Experience: ilan_yılı_belirsiz. Matched skills: C#;Java;SQL; Missing critical: elasticsearch;linux.,"Öne çıkarın veya edinin: elasticsearch, linux.",ilan_yılı_belirsiz
vanetik_vacancy_005,vanetik_cv_046,vacancy_resume_matching,9,0.6919034306066425,0.04806954536736354,0.6448273658752441,0.6136381782878622,0.2222222222222222,0.4,0.0,0.4,1.0,0.7,0.4225139189349127,0.4759518634682244,0.716846112928698,0.4225139189349127,0.4225139189349127,0.23728877,0.42251391893491264,0.0,,java;sql,csharp;elasticsearch;linux,,,0.0,0.0,Must-have coverage=0.40; nice-to-have coverage=0.00. Semantic similarity≈0.645. Experience: ilan_yılı_belirsiz. Matched skills: Java;SQL; Missing critical: csharp;elasticsearch;linux.,"Öne çıkarın veya edinin: csharp, elasticsearch, linux.",ilan_yılı_belirsiz
vanetik_vacancy_005,vanetik_cv_051,vacancy_resume_matching,10,0.6910910669875695,0.036218573147003455,0.6224260330200195,0.6783279130336115,0.5,0.6,0.0,0.6,1.0,0.6,0.450525612158458,0.5203267341484781,0.677595678133186,0.450525612158458,0.450525612158458,0.24022208,0.450525612158458,0.0,,csharp;java;sql,elasticsearch;linux,,,0.0,0.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.622. Experience: ilan_yılı_belirsiz. Matched skills: C#;Java;SQL; Missing critical: elasticsearch;linux.,"Öne çıkarın veya edinin: elasticsearch, linux.",ilan_yılı_belirsiz
